symbol,date,period,Revenue,OtherRevenueTotal,TotalRevenue,CostofRevenueTotal,GrossProfit,SellingGeneralAdminExpensesTotal,ResearchDevelopment,DepreciationAmortization,InterestExpenseIncomeNetOperating,UnusualExpenseIncome,OtherOperatingExpensesTotal,TotalOperatingExpense,OperatingIncome,InterestIncomeExpenseNetNonOperating,GainLossonSaleofAssets,OtherNet,IncomeBeforeTax,IncomeAfterTax,MinorityInterest,EquityInAffiliates,NetIncomeBeforeExtraItems,AccountingChange,DiscontinuedOperations,ExtraordinaryItem,NetIncome,PreferredDividends,IncomeAvailabletoCommonExclExtraItems,IncomeAvailabletoCommonInclExtraItems,BasicWeightedAverageShares,BasicEPSExcludingExtraordinaryItems,BasicEPSIncludingExtraordinaryItems,DilutionAdjustment,DilutedWeightedAverageShares,DilutedEPSExcludingExtraordinaryItems,DilutedEPSIncludingExtraordinaryItems,DividendsperShareCommonStockPrimaryIssue,GrossDividendsCommonStock,NetIncomeafterStockBasedCompExpense,BasicEPSafterStockBasedCompExpense,DilutedEPSafterStockBasedCompExpense,DepreciationSupplemental,TotalSpecialItems,NormalizedIncomeBeforeTaxes,EffectofSpecialItemsonIncomeTaxes,IncomeTaxesExImpactofSpecialItems,NormalizedIncomeAfterTaxes,NormalizedIncomeAvailtoCommon,BasicNormalizedEPS,DilutedNormalizedEPS
BRX,2014-12-31,12 months ending,1236.60,NA,1236.60,308.65,927.95,91.71,NA,441.63,NA,13.76,NA,855.75,380.84,NA,0.38,-8.43,110.58,110.58,-24.48,2.19,88.29,NA,NA,NA,89.00,NA,87.11,87.83,NA,NA,NA,0.00,244.59,0.36,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41
BRX,2013-12-31,12 months ending,1146.40,NA,1146.40,284.99,861.41,131.98,NA,438.55,NA,21.56,NA,877.08,269.33,NA,2.22,-11.01,-81.83,-81.83,18.64,1.17,-62.02,NA,NA,NA,-93.53,NA,-62.38,-93.90,NA,NA,NA,0.00,188.99,-0.33,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23
BRX,2012-12-31,12 months ending,1088.25,NA,1088.25,274.02,814.24,100.48,NA,488.52,NA,0.54,NA,863.56,224.69,NA,0.50,-0.50,-150.41,-150.41,35.55,0.37,-114.49,NA,NA,NA,-122.57,NA,-114.79,-122.86,NA,NA,NA,0.00,180.68,-0.64,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64
BRO,2016-09-30,3 months ending,462.27,NA,462.27,NA,NA,237.65,NA,27.00,NA,3.61,67.43,335.70,126.58,NA,0.28,NA,116.97,71.55,NA,NA,71.55,NA,NA,NA,71.55,NA,71.55,71.55,NA,NA,NA,NA,138.18,0.52,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53
BRO,2016-06-30,3 months ending,446.52,NA,446.52,NA,NA,231.10,NA,26.96,NA,4.06,66.29,328.41,118.10,NA,0.81,NA,109.08,66.25,NA,NA,66.25,NA,NA,NA,66.25,NA,66.25,66.25,NA,NA,NA,NA,137.58,0.48,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50
BRO,2016-03-31,3 months ending,424.17,NA,424.17,NA,NA,224.06,NA,26.93,NA,-0.82,63.60,313.77,110.40,NA,2.04,NA,102.55,62.07,NA,NA,62.07,NA,NA,NA,62.07,NA,62.07,62.07,NA,NA,NA,NA,136.94,0.45,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44
BRO,2015-12-31,3 months ending,404.60,NA,404.60,NA,NA,211.53,NA,27.27,NA,0.81,59.46,299.08,105.52,NA,-0.64,NA,95.04,57.94,NA,NA,57.94,NA,NA,NA,57.94,NA,56.61,56.61,NA,NA,NA,0.00,139.11,0.41,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41
BRO,2015-09-30,3 months ending,432.17,NA,432.17,NA,NA,216.16,NA,27.37,NA,0.46,66.12,310.11,122.06,NA,0.65,NA,112.83,67.43,NA,NA,67.43,NA,NA,NA,67.43,NA,67.43,67.43,NA,NA,NA,NA,140.04,0.48,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
BRO,2015-12-31,12 months ending,1660.51,NA,1660.51,NA,NA,856.95,NA,108.31,NA,3.00,251.06,1219.32,441.19,NA,0.62,NA,402.56,243.32,NA,NA,243.32,NA,NA,NA,243.32,NA,237.62,237.62,NA,NA,NA,0.00,140.11,1.70,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71
BRO,2014-12-31,12 months ending,1574.90,NA,1574.90,NA,NA,811.11,NA,103.84,NA,9.04,235.33,1159.31,415.58,NA,-47.42,NA,339.75,206.90,NA,NA,206.90,NA,NA,NA,206.90,NA,201.71,201.71,NA,NA,NA,NA,142.89,1.41,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65
BRO,2013-12-31,12 months ending,1363.28,NA,1363.28,NA,NA,705.60,NA,85.42,NA,2.53,195.68,989.23,374.05,NA,NA,NA,357.61,217.11,NA,NA,217.11,NA,NA,NA,217.11,NA,211.67,211.67,NA,NA,NA,0.00,142.62,1.48,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49
BRO,2012-12-31,12 months ending,1200.03,NA,1200.03,NA,NA,624.37,NA,78.95,NA,1.42,174.39,879.12,320.91,NA,NA,NA,304.81,184.04,NA,NA,184.04,NA,NA,NA,184.04,NA,178.73,178.73,NA,NA,NA,NA,142.01,1.26,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26
BSAC,2016-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151899.00,122681.00,-702.00,NA,121979.00,NA,NA,NA,121979.00,NA,121979.00,121979.00,NA,NA,NA,NA,188530.14,0.65,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65
BSAC,2016-06-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137876.00,116762.00,-462.00,NA,116300.00,NA,NA,NA,116300.00,NA,116300.00,116300.00,NA,NA,NA,NA,188492.71,0.62,NA,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62
BSAC,2016-03-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155702.00,126040.00,-601.00,NA,125439.00,NA,NA,NA,125439.00,NA,125439.00,125439.00,NA,NA,NA,NA,188446.13,0.67,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
BSAC,2015-12-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84062.00,79582.00,4201.00,NA,83783.00,NA,NA,NA,83783.00,NA,83783.00,83783.00,NA,NA,NA,NA,188446.13,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44
BSAC,2015-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148979.00,131007.00,-1753.00,NA,129254.00,NA,NA,NA,129254.00,NA,129254.00,129254.00,NA,NA,NA,NA,188446.13,0.69,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69
BSAC,2015-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527442.00,452141.00,-3263.00,NA,448878.00,NA,NA,NA,448878.00,NA,448878.00,448878.00,NA,NA,NA,NA,188446.13,2.38,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38
BSAC,2014-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626940.00,575890.00,-5980.00,NA,569910.00,NA,NA,NA,569910.00,NA,569910.00,569910.00,NA,NA,NA,NA,188446.13,3.02,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20
BSAC,2013-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538528.00,444061.00,-2135.00,NA,441926.00,NA,NA,NA,441926.00,NA,441926.00,441926.00,NA,NA,NA,NA,188446.13,2.35,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35
BSAC,2012-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405512.00,361118.00,-4625.00,NA,356493.00,NA,NA,NA,356493.00,NA,356493.00,356493.00,NA,NA,NA,0.00,188446.13,1.89,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85
BSBR,2016-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110.87,2300.73,-41.17,NA,2259.57,NA,NA,NA,2259.57,NA,2259.57,2259.57,NA,NA,NA,0.00,7524.71,0.30,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29
BSBR,2016-06-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6731.89,1815.79,-13.55,NA,1802.23,NA,NA,NA,1802.23,NA,1802.23,1802.23,NA,NA,NA,0.00,7527.46,0.24,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24
BSBR,2016-03-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6259.76,1830.68,-26.01,NA,1804.66,NA,NA,NA,1804.66,NA,1804.66,1804.66,NA,NA,NA,0.00,7532.39,0.24,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24
BSBR,2015-12-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512.00,1546.84,-19.78,NA,1527.07,NA,NA,NA,1527.07,NA,1527.07,1527.07,NA,NA,NA,0.00,7554.09,0.20,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20
BSBR,2015-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5485.80,1717.29,-25.92,NA,1691.37,NA,NA,NA,1691.37,NA,1691.37,1691.37,NA,NA,NA,0.00,7538.71,0.22,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18
BSBR,2015-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3215.72,9833.83,-50.09,NA,9783.74,NA,NA,NA,9783.74,NA,9783.74,9783.74,NA,NA,NA,0.00,7546.63,1.30,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33
BSBR,2014-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6443.33,5707.78,-77.75,NA,5630.02,NA,NA,NA,5630.02,NA,5630.02,5630.02,NA,NA,NA,0.00,7565.11,0.74,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73
BSBR,2013-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4018.26,3784.66,-124.63,NA,3660.03,NA,NA,NA,5723.49,NA,3660.03,5723.49,NA,NA,NA,0.00,7581.62,0.48,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46
BSBR,2012-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474.93,5437.91,-10.62,NA,5427.29,NA,NA,NA,5482.61,NA,5427.29,5482.61,NA,NA,NA,0.00,7586.50,0.72,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
BSFT,2016-09-30,3 months ending,84.12,NA,84.12,23.75,60.37,38.87,19.93,NA,NA,NA,NA,82.56,1.57,NA,NA,0.21,-1.50,-0.60,NA,NA,-0.60,NA,NA,NA,-0.60,NA,-0.60,-0.60,NA,NA,NA,NA,29.88,-0.02,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02
BSFT,2016-06-30,3 months ending,81.72,NA,81.72,22.55,59.17,38.55,20.07,NA,NA,NA,NA,81.17,0.55,NA,NA,-0.18,-2.89,-2.90,NA,NA,-2.90,NA,NA,NA,-2.90,NA,-2.90,-2.90,NA,NA,NA,NA,29.45,-0.10,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10
BSFT,2016-03-31,3 months ending,73.14,NA,73.14,20.80,52.34,34.64,18.12,NA,NA,NA,NA,73.56,-0.42,NA,NA,0.51,-3.16,-1.51,NA,NA,-1.51,NA,NA,NA,-1.51,NA,-1.51,-1.51,NA,NA,NA,0.00,29.14,-0.05,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05
BSFT,2015-12-31,3 months ending,89.59,NA,89.59,18.16,71.43,31.40,14.56,NA,NA,NA,NA,64.13,25.46,NA,NA,-0.40,21.72,15.06,NA,NA,15.06,NA,NA,NA,15.06,NA,15.06,15.06,NA,NA,NA,NA,31.73,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
BSFT,2015-09-30,3 months ending,69.10,NA,69.10,21.66,47.44,31.69,14.97,NA,NA,NA,NA,68.33,0.77,NA,NA,-4.09,-5.84,-3.25,NA,NA,-3.25,NA,NA,NA,-3.25,NA,-3.25,-3.25,NA,NA,NA,NA,29.32,-0.11,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11
BSFT,2015-12-31,12 months ending,278.84,NA,278.84,77.76,201.09,125.09,60.75,NA,NA,NA,NA,263.60,15.24,NA,NA,-5.71,0.14,0.18,NA,NA,0.18,NA,NA,NA,0.18,NA,0.18,0.18,NA,NA,NA,NA,29.82,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
BSFT,2014-12-31,12 months ending,216.86,NA,216.86,57.69,159.16,102.46,50.12,NA,NA,NA,NA,210.28,6.57,NA,NA,-1.30,-1.90,0.30,NA,NA,0.30,NA,NA,NA,0.30,NA,0.30,0.30,NA,NA,NA,NA,29.36,0.01,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
BSFT,2013-12-31,12 months ending,178.49,NA,178.49,39.64,138.85,86.81,45.27,NA,NA,NA,NA,171.73,6.77,NA,NA,0.15,-0.03,0.38,NA,NA,0.38,NA,NA,NA,0.38,NA,0.38,0.38,NA,NA,NA,NA,28.71,0.01,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
BSFT,2012-12-31,12 months ending,164.84,NA,164.84,32.49,132.36,70.76,36.18,NA,NA,NA,NA,139.43,25.41,NA,NA,-0.01,18.93,12.08,NA,NA,12.08,NA,NA,NA,12.08,NA,12.08,12.08,NA,NA,NA,NA,28.35,0.43,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43
BSF,2016-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,4.74,NA,NA,4.74,NA,NA,NA,4.74,NA,4.74,4.74,NA,NA,NA,NA,37.81,0.13,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
BSF,2016-06-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39,4.54,NA,NA,4.54,NA,NA,NA,4.54,NA,4.54,4.54,NA,NA,NA,NA,37.77,0.12,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
BSF,2016-03-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,3.34,NA,NA,3.34,NA,NA,NA,3.34,NA,3.34,3.34,NA,NA,NA,NA,37.92,0.09,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
BSF,2015-12-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,2.56,NA,NA,2.56,NA,NA,NA,2.56,NA,2.56,2.56,NA,NA,NA,NA,38.21,0.07,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
BSF,2015-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,3.21,NA,NA,3.21,NA,NA,NA,3.21,NA,3.21,3.21,NA,NA,NA,NA,33.50,0.10,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10
BSF,2015-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.21,10.57,NA,NA,10.57,NA,NA,NA,10.57,NA,10.57,10.57,NA,NA,NA,NA,34.70,0.30,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30
BSF,2014-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,24.31,NA,NA,24.31,NA,NA,NA,24.31,NA,24.31,24.31,NA,NA,NA,NA,28.88,0.84,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
BSF,2013-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.73,NA,NA,0.73,NA,NA,NA,0.73,NA,0.73,0.73,NA,NA,NA,NA,23.17,0.03,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
BSF,2012-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.76,NA,NA,0.76,NA,NA,NA,0.76,NA,0.76,0.76,NA,NA,NA,NA,22.85,0.03,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
BSM,2016-09-30,3 months ending,99.17,NA,99.17,14.23,84.94,16.68,0.01,28.73,NA,0.00,0.21,59.85,39.32,NA,NA,0.04,37.53,37.53,0.01,NA,37.54,NA,NA,NA,37.54,NA,36.22,36.22,NA,NA,NA,0.00,191.20,0.19,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19
BSM,2016-06-30,3 months ending,40.57,NA,40.57,11.29,29.27,18.13,0.63,29.20,NA,0.59,0.20,60.05,-19.48,NA,NA,0.07,-20.81,-20.81,0.01,NA,-20.80,NA,NA,NA,-20.80,NA,-22.11,-22.11,NA,NA,NA,NA,191.54,-0.12,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11
BSM,2016-03-31,3 months ending,64.38,NA,64.38,11.95,52.43,17.40,0.01,21.72,NA,1.42,0.27,52.77,11.61,NA,NA,0.03,10.75,10.75,0.00,NA,10.75,NA,NA,NA,10.75,NA,8.94,8.94,NA,NA,NA,NA,191.75,0.05,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
BSM,2015-12-31,3 months ending,100.04,NA,100.04,14.56,85.48,23.64,0.58,20.88,NA,88.03,1.86,149.56,-49.52,NA,NA,0.67,-49.73,-49.73,1.12,NA,-48.61,NA,NA,NA,-48.61,NA,-51.35,-51.35,NA,NA,NA,NA,96.18,-0.53,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38
BSM,2015-09-30,3 months ending,137.02,NA,137.02,13.10,123.92,18.99,1.82,23.29,NA,24.86,0.27,82.32,54.70,NA,NA,0.04,53.89,53.89,0.00,NA,53.89,NA,NA,NA,53.89,NA,50.92,50.92,NA,NA,NA,NA,96.19,0.53,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
BSM,2015-12-31,12 months ending,392.92,NA,392.92,57.35,335.57,77.17,2.59,104.30,NA,244.70,2.67,488.78,-95.86,NA,NA,0.91,-101.31,-101.31,1.26,NA,-100.05,NA,NA,NA,-100.05,NA,-108.02,-108.02,NA,NA,NA,NA,96.18,-1.12,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42
BSM,2014-12-31,12 months ending,548.32,NA,548.32,72.86,475.46,62.77,NA,111.96,NA,117.96,1.06,366.61,181.71,NA,NA,0.96,169.19,169.19,1.16,NA,170.35,NA,NA,NA,170.35,NA,154.63,154.63,NA,NA,NA,NA,190.27,0.81,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43
BSM,2013-12-31,12 months ending,463.56,NA,463.56,64.13,399.43,59.50,NA,102.44,NA,57.09,0.59,283.75,179.81,NA,NA,0.41,168.96,168.96,-0.37,NA,168.59,NA,NA,NA,168.59,NA,152.85,152.85,NA,NA,NA,NA,190.27,0.80,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10
BSM,2012-12-31,12 months ending,435.15,NA,435.15,57.21,377.94,50.35,NA,104.06,NA,62.62,0.61,274.85,160.30,NA,NA,0.47,151.81,151.81,-44.34,NA,107.47,NA,NA,NA,107.47,NA,91.72,91.72,NA,NA,NA,NA,190.27,0.48,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81
BSMX,2016-03-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4642.00,3540.00,-1.00,NA,3539.00,NA,NA,NA,3539.00,NA,3539.00,3539.00,NA,NA,NA,NA,6786.39,0.52,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
BSMX,2015-12-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5484.00,4086.00,0.00,NA,4086.00,NA,NA,NA,4086.00,NA,4086.00,4086.00,NA,NA,NA,NA,6786.39,0.60,NA,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60
BSMX,2015-09-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4399.00,3464.00,0.00,NA,3464.00,NA,NA,NA,3464.00,NA,3464.00,3464.00,NA,NA,NA,NA,6786.39,0.51,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
BSMX,2015-06-30,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4211.00,3239.00,-1.00,NA,3238.00,NA,NA,NA,3238.00,NA,3238.00,3238.00,NA,NA,NA,NA,6786.39,0.48,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
BSMX,2015-03-31,3 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4204.00,3215.00,0.00,NA,3215.00,NA,NA,NA,3215.00,NA,3215.00,3215.00,NA,NA,NA,0.00,6786.39,0.47,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
BSMX,2015-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18298.00,14004.00,-1.00,NA,14003.00,NA,NA,NA,14003.00,NA,14003.00,14003.00,NA,NA,NA,NA,6786.39,2.06,NA,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06
BSMX,2014-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16830.00,13289.00,-1.00,NA,13288.00,NA,NA,NA,13288.00,NA,13288.00,13288.00,NA,NA,NA,0.00,6775.81,1.96,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97
BSMX,2013-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15013.00,12343.00,-2.00,NA,12341.00,NA,NA,NA,14279.00,NA,12341.00,14279.00,NA,NA,NA,NA,6786.39,1.82,NA,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82
BSMX,2012-12-31,12 months ending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21165.00,17312.00,-1.00,NA,17311.00,NA,NA,NA,17443.00,NA,17311.00,17443.00,NA,NA,NA,0.00,6786.39,2.55,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34
BSET,2016-08-27,13 weeks ending,104.71,NA,104.71,40.09,64.62,57.08,NA,NA,NA,0.00,NA,97.17,7.54,NA,NA,-0.65,6.89,4.17,NA,NA,4.17,NA,NA,NA,4.17,NA,4.17,4.17,NA,NA,NA,NA,10.88,0.38,NA,0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38
BSET,2016-05-28,13 weeks ending,106.67,NA,106.67,42.42,64.25,58.40,NA,NA,NA,0.00,NA,100.81,5.85,NA,NA,-0.60,5.25,3.38,NA,NA,3.38,NA,NA,NA,3.38,NA,3.38,3.38,NA,NA,NA,NA,10.91,0.31,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31
BSET,2016-02-27,13 weeks ending,106.87,NA,106.87,41.99,64.89,59.10,NA,NA,NA,0.00,NA,101.08,5.79,NA,NA,-0.66,5.13,3.23,NA,NA,3.23,NA,NA,NA,3.23,NA,3.23,3.23,NA,NA,NA,NA,10.88,0.30,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30
BSET,2015-11-28,13 weeks ending,115.56,NA,115.56,45.62,69.94,61.23,NA,NA,NA,0.00,NA,106.85,8.71,NA,NA,-0.32,8.00,5.68,NA,NA,5.68,NA,NA,NA,5.68,NA,5.68,5.68,NA,NA,NA,NA,10.94,0.52,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
BSET,2015-08-29,13 weeks ending,111.01,NA,111.01,44.82,66.19,58.49,NA,NA,NA,0.00,NA,103.32,7.69,NA,NA,-0.47,7.22,4.27,NA,NA,4.27,NA,NA,NA,4.27,NA,4.27,4.27,NA,NA,NA,NA,10.93,0.39,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39
