"market","symbol","name","ipoyear","sector","industry","quote"
"NASDAQ","WHLRW","Wheeler Real Estate Investment Trust, Inc.","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw"
"NYSE","WHR","Whirlpool Corporation","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr"
"NYSE","WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","2003","n/a","n/a","http://www.nasdaq.com/symbol/wia"
"NASDAQ","WIFI","Boingo Wireless, Inc.","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wifi"
"NASDAQ","WILC","G. Willi-Food International,  Ltd.","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc"
"NASDAQ","WILN","Wi-LAN Inc","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln"
"NASDAQ","WIN","Windstream Holdings, Inc.","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win"
"NASDAQ","WINA","Winmark Corporation","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina"
"NASDAQ","WING","Wingstop Inc.","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wing"
"NASDAQ","WINS","Wins Finance Holdings Inc.","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wins"
"NASDAQ","WINT","Windtree Therapeutics, Inc.","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/wint"
"NASDAQ","WIRE","Encore Wire Corporation","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire"
"NYSE","WIT","Wipro Limited","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wit"
"NYSE","WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","2004","n/a","n/a","http://www.nasdaq.com/symbol/wiw"
"NASDAQ","WIX","Wix.com Ltd.","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wix"
"NYSE","WK","Workiva Inc.","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wk"
"NASDAQ","WKHS","Workhorse Group, Inc.","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wkhs"
"NASDAQ","WLB","Westmoreland Coal Company","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb"
"NASDAQ","WLDN","Willdan Group, Inc.","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn"
"NASDAQ","WLFC","Willis Lease Finance Corporation","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc"
"NYSE","WLH","Lyon William Homes","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wlh"
"NYSE","WLK","Westlake Chemical Corporation","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk"
"NYSE","WLKP","Westlake Chemical Partners LP","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp"
"NYSE","WLL","Whiting Petroleum Corporation","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll"
"NASDAQ","WLTW","Willis Towers Watson Public Limited Company","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/wltw"
"NYSE","WM","Waste Management, Inc.","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm"
"NASDAQ","WMAR","West Marine, Inc.","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar"
"NYSE","WMB","Williams Companies, Inc. (The)","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb"
"NYSE","WMC","Western Asset Mortgage Capital Corporation","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc"
"NASDAQ","WMGI","Wright Medical Group N.V.","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgi"
"NASDAQ","WMGIZ","Wright Medical Group N.V.","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgiz"
"NASDAQ","WMIH","WMIH Corp.","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wmih"
"NYSE","WMK","Weis Markets, Inc.","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk"
"NYSE","WMLP","Westmoreland Resource Partners, LP","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp"
"NYSE","WMS","Advanced Drainage Systems, Inc.","2014","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/wms"
"NYSE","WMT","Wal-Mart Stores, Inc.","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt"
"NYSE","WNC","Wabash National Corporation","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc"
"NASDAQ","WNFM","Wayne Farms, Inc.","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wnfm"
"NYSE","WNR","Western Refining, Inc.","2006","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/wnr"
"NYSE","WNRL","Western Refining Logistics, LP","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/wnrl"
"NYSE","WNS","WNS (Holdings) Limited","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns"
"NASDAQ","WOOD","iShares S&P Global Timber & Forestry Index Fund","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood"
"NASDAQ","WOOF","VCA Inc. ","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof"
"NYSE","WOR","Worthington Industries, Inc.","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor"
"NYSE","WPC","W.P. Carey Inc.","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc"
"NASDAQ","WPCS","WPCS International Incorporated","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs"
"NYSE","WPG","Washington Prime Group Inc.","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg"
"NYSE","WPG^H","Washington Prime Group Inc.","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h"
"NYSE","WPG^I","Washington Prime Group Inc.","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i"
"NASDAQ","WPPGY","WPP plc","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/wppgy"
"NASDAQ","WPRT","Westport Fuel Systems Inc","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt"
"NYSE","WPT","World Point Terminals, LP","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/wpt"
"NYSE","WPX","WPX Energy, Inc.","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpx"
"NYSE","WPXP","WPX Energy, Inc.","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpxp"
"NYSE","WPZ","Williams Partners LP","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz"
"NYSE","WR","Westar Energy, Inc.","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr"
"NYSE","WRB","W.R. Berkley Corporation","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb"
"NYSE","WRB^B","W.R. Berkley Corporation","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b"
"NYSE","WRB^C","W.R. Berkley Corporation","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c"
"NYSE","WRB^D","W.R. Berkley Corporation","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d"
"NYSE","WRE","Washington Real Estate Investment Trust","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre"
"NYSE","WRI","Weingarten Realty Investors","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri"
"NYSE","WRK","Westrock Company","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/wrk"
"NASDAQ","WRLD","World Acceptance Corporation","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld"
"NASDAQ","WSBC","WesBanco, Inc.","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc"
"NASDAQ","WSBF","Waterstone Financial, Inc.","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf"
"NASDAQ","WSCI","WSI Industries Inc.","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wsci"
"NASDAQ","WSFS","WSFS Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfs"
"NASDAQ","WSFSL","WSFS Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfsl"
"NYSE","WSM","Williams-Sonoma, Inc.","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm"
"NYSE","WSO","Watsco, Inc.","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso"
"NYSE","WSO.B","Watsco, Inc.","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wso.b"
"NYSE","WSR","Whitestone REIT","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr"
"NYSE","WST","West Pharmaceutical Services, Inc.","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst"
"NASDAQ","WSTC","West Corporation","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc"
"NASDAQ","WSTG","Wayside Technology Group, Inc.","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg"
"NASDAQ","WSTL","Westell Technologies, Inc.","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl"
"NASDAQ","WTBA","West Bancorporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba"
"NASDAQ","WTFC","Wintrust Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc"
"NASDAQ","WTFCM","Wintrust Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcm"
"NASDAQ","WTFCW","Wintrust Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw"
"NYSE","WTI","W&T Offshore, Inc.","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti"
"NYSE","WTM","White Mountains Insurance Group, Ltd.","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wtm"
"NYSE","WTR","Aqua America, Inc.","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr"
"NYSE","WTS","Watts Water Technologies, Inc.","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts"
"NYSE","WTW","Weight Watchers International Inc","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw"
"NYSE","WU","Western Union Company (The)","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu"
"NYSE","WUBA","58.com Inc.","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wuba"
"NASDAQ","WVE","WAVE Life Sciences Ltd.","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/wve"
"NASDAQ","WVFC","WVS Financial Corp.","n/a","Finance","Banks","http://www.nasdaq.com/symbol/wvfc"
"NASDAQ","WVVI","Willamette Valley Vineyards, Inc.","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi"
"NASDAQ","WVVIP","Willamette Valley Vineyards, Inc.","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvip"
"NYSE","WWAV","Whitewave Foods Company (The)","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/wwav"
"NASDAQ","WWD","Woodward, Inc.","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd"
"NYSE","WWE","World Wrestling Entertainment, Inc.","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/wwe"
"NYSE","WWW","Wolverine World Wide, Inc.","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/www"
"NYSE","WY","Weyerhaeuser Company","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wy"
"NASDAQ","WYIG","JM Global Holding Company","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyig"
"NASDAQ","WYIGU","JM Global Holding Company","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigu"
"NASDAQ","WYIGW","JM Global Holding Company","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigw"
"NYSE","WYN","Wyndham Worldwide Corp","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wyn"
"NASDAQ","WYNN","Wynn Resorts, Limited","2002","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wynn"
"NYSE","X","United States Steel Corporation","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x"
"NASDAQ","XBIT","XBiotech Inc.","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xbit"
"NASDAQ","XBKS","Xenith Bankshares, Inc.","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/xbks"
"NYSE","XCO","EXCO Resources NL","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xco"
"NASDAQ","XCRA","Xcerra Corporation","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xcra"
"NYSE","XEC","Cimarex Energy Co","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xec"
"NYSE","XEL","Xcel Energy Inc.","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/xel"
"NASDAQ","XELB","Xcel Brands, Inc","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb"
"NASDAQ","XENE","Xenon Pharmaceuticals Inc.","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xene"
"NASDAQ","XENT","Intersect ENT, Inc.","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xent"
"NASDAQ","XGTI","XG Technology, Inc","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgti"
"NASDAQ","XGTIW","XG Technology, Inc","2013","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/xgtiw"
"NYSE","XHR","Xenia Hotels & Resorts, Inc.","2015","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/xhr"
"NYSE","XIN","Xinyuan Real Estate Co Ltd","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/xin"
"NASDAQ","XIV","VelocityShares Daily Inverse VIX Short Term ETN","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xiv"
"NYSE","XKE","Lehman ABS Corporation","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xke"
"NYSE","XL","XL Group Ltd.","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/xl"
"NASDAQ","XLNX","Xilinx, Inc.","1990","Technology","Semiconductors","http://www.nasdaq.com/symbol/xlnx"
"NASDAQ","XLRN","Acceleron Pharma Inc.","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/xlrn"
"NASDAQ","XNCR","Xencor, Inc.","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xncr"
"NASDAQ","XNET","Xunlei Limited","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/xnet"
"NYSE","XNY","China Xiniya Fashion Limited","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/xny"
"NASDAQ","XOG","Extraction Oil & Gas, Inc.","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xog"
"NYSE","XOM","Exxon Mobil Corporation","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/xom"
"NASDAQ","XOMA","XOMA Corporation","1986","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xoma"
"NYSE","XON","Intrexon Corporation","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/xon"
"NASDAQ","XONE","The ExOne Company","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone"
"NYSE","XOXO","XO Group, Inc.","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xoxo"
"NASDAQ","XPLR","Xplore Technologies Corp","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/xplr"
"NYSE","XPO","XPO Logistics, Inc.","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/xpo"
"NASDAQ","XRAY","DENTSPLY SIRONA Inc.","1987","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xray"
"NASDAQ","XRDC","Crossroads Capital, Inc.","2011","n/a","n/a","http://www.nasdaq.com/symbol/xrdc"
"NYSE","XRM","Xerium Technologies, Inc.","2005","Basic Industries","Textiles","http://www.nasdaq.com/symbol/xrm"
"NYSE","XRS","TAL Education Group","2010","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xrs"
"NYSE","XRX","Xerox Corporation","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xrx"
"NASDAQ","XTLB","XTL Biopharmaceuticals Ltd.","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xtlb"
"NYSE","XTLY","Xactly Corporation","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/xtly"
"NASDAQ","XXIA","Ixia","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia"
"NYSE","XYL","Xylem Inc.","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl"
"NYSE","Y","Alleghany Corporation","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/y"
"NASDAQ","YDIV","First Trust International Multi-Asset Diversified Income Index","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv"
"NYSE","YDKN","Yadkin Financial Corporation","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ydkn"
"NASDAQ","YECO","Yulong Eco-Materials Limited","2015","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/yeco"
"NYSE","YELP","Yelp Inc.","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/yelp"
"NYSE","YGE","Yingli Green Energy Holding Company Limited","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/yge"
"NASDAQ","YHOO","Yahoo! Inc.","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/yhoo"
"NASDAQ","YIN","Yintech Investment Holdings Limited","2016","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/yin"
"NASDAQ","YLCO","Global X Yieldco Index ETF","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ylco"
"NASDAQ","YNDX","Yandex N.V.","2011","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/yndx"
"NASDAQ","YOD","You On Demand Holdings, Inc.","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/yod"
"NASDAQ","YORW","The York Water Company","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw"
"NYSE","YPF","YPF Sociedad Anonima","1993","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/ypf"
"NASDAQ","YPRO","AdvisorShares YieldPro ETF","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ypro"
"NASDAQ","YRCW","YRC Worldwide, Inc.","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/yrcw"
"NYSE","YRD","Yirendai Ltd.","2015","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/yrd"
"NYSE","YUM","Yum! Brands, Inc.","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/yum"
